FK_RESENAR,PK_ARENDE,ARENDE_FARDSATT,ARENDE_ANTAL_LEDSAGARE,ARENDE_ELMOPED,ARENDE_ENSAMAKNING,ARENDE_FRAMSATESPLACERING,ARENDE_ALLERGIANPASSAT,ARENDE_HUND,ARENDE_LANSGRANSDISPENS,ARENDE_BATTAXI,ARENDE_BRYGGA_1,ARENDE_BRYGGA_2
200005312392,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200006012389,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200006042394,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200006092381,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200006142392,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200006162390,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200006172381,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200006212385,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200006262398,,Bartaxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200006272389,,Rullstolstaxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200006302392,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200007012388,,Taxi,0,Ja,Ja,Ja, , , , ,,
200007042393,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200007062391,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200007092380,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200007122393,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200007182397,,Taxi,0,Ja,Ja,Nej, , , , ,,
200007212384,,Taxi,0,Ja,Ja, , , , , ,,
200007262397,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200007272388,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200007302391,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200008012395,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200008022386,,Taxi,0,Ja,Nej,Nej, , , , ,,
200008042384,,Rullstolstaxi,0,Ja,Nej, , , , , ,,
200008072399,,Taxi,0,Ja, , , , , , ,,
200008112393,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200008142382,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200008182388,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200008192395,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
200008212391,,Taxi,0,Nej,Nej,Nej, , , , ,,
200008252397,,Bartaxi,0,Nej,Nej, , , , , ,,
200008292393,,Taxi,0,Nej, , , , , , ,,
200008312399,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200009092388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200010162394,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200010202398,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200011012390,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200011122389,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200011282381,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200101132389,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200101152387,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200102212396,,Bartaxi,0,Ja,Ja,Ja,Ja, , , ,,
200104252382,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200105112387,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200106062383,,Rullstolstaxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200106082381,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200108122391,,Taxi,0,Ja,Ja,Ja, , , , ,,
200108182395,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200110102381,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200111022398,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200111192381,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200112052386,,Taxi,0,Ja,Ja,Nej, , , , ,,
200112132386,,Taxi,0,Ja,Ja, , , , , ,,
200112142393,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200201202389,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200202042388,,Rullstolstaxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200202062386,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200202072393,,Taxi,0,Ja,Nej,Nej, , , , ,,
200202102380,,Bartaxi,0,Ja,Nej, , , , , ,,
200202142386,,Taxi,0,Ja, , , , , , ,,
200202262382,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200203012398,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200203152392,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200203162383,,Bartaxi,0,Nej,Nej,Nej,Nej, , , ,,
200203192398,,Taxi,0,Nej,Nej,Nej, , , , ,,
200204302384,,Taxi,0,Nej,Nej, , , , , ,,
200205062383,,Taxi,0,Nej, , , , , , ,,
200205152390,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200206012395,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200206102386,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200209072396,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200210102380,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200210202388,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200211012398,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200211302385,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200212112395,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200212252399,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200212262380,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200212272397,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200212282388,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200212292395,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200301142386,,Taxi,0,Ja,Ja,Ja, , , , ,,
200301282380,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200302202387,,Rullstolstaxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200305202384,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200307022384,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200307222380,,Taxi,0,Ja,Ja,Nej, , , , ,,
200308122381,,Taxi,0,Ja,Ja, , , , , ,,
200309022382,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200501122386,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200501252399,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200501262380,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200501282388,,Rullstolstaxi,0,Ja,Nej,Nej, , , , ,,
200501302384,,Taxi,0,Ja,Nej, , , , , ,,
200502012396,,Taxi,0,Ja, , , , , , ,,
200502022387,,Rullstolstaxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200502042385,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200502062383,,Bartaxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200502082381,,Rullstolstaxi,0,Nej,Nej,Nej,Nej, , , ,,
200502102387,,Taxi,0,Nej,Nej,Nej, , , , ,,
200502122385,,Taxi,0,Nej,Nej, , , , , ,,
200502142383,,Rullstolstaxi,0,Nej, , , , , , ,,
200502162381,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200502182389,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200502202385,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200502222383,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200502242381,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200502262389,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200502282387,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200503022386,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200503042384,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200503062382,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200503082380,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200503102386,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200503112393,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200503122384,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200503142382,,Bartaxi,0,Ja,Ja,Ja, , , , ,,
200503162380,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200503182388,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200503202384,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200503222382,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200503242380,,Bartaxi,0,Ja,Ja,Nej, , , , ,,
200503262388,,Taxi,0,Ja,Ja, , , , , ,,
200503282386,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200503302382,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200504022385,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200504042383,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200504062381,,Bartaxi,0,Ja,Nej,Nej, , , , ,,
200504082389,,Taxi,0,Ja,Nej, , , , , ,,
200504102385,,Taxi,0,Ja, , , , , , ,,
200504122383,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200504142381,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200504162389,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200504182387,,Rullstolstaxi,0,Nej,Nej,Nej,Nej, , , ,,
200504202383,,Taxi,0,Nej,Nej,Nej, , , , ,,
200504222381,,Taxi,0,Nej,Nej, , , , , ,,
200504242389,,Taxi,0,Nej, , , , , , ,,
200504262387,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200504282385,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200504302381,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200505022384,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200505042382,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200505062380,,Bartaxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200505082388,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200505102384,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200505122382,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200505142380,,Bartaxi,0,Ja,Ja,Ja,Ja, , , ,,
200505162388,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200505182386,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200505202382,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200505222380,,Rullstolstaxi,0,Ja,Ja,Ja,Nej, , , ,,
200505242388,,Taxi,0,Ja,Ja,Ja, , , , ,,
200505262386,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200505282384,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200505302380,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200506022383,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200506042381,,Bartaxi,0,Ja,Ja,Nej, , , , ,,
200506062389,,Rullstolstaxi,0,Ja,Ja, , , , , ,,
200506082387,,Bartaxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200506102383,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200506122381,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200506142389,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200506162387,,Taxi,0,Ja,Nej,Nej, , , , ,,
200506182385,,Taxi,0,Ja,Nej, , , , , ,,
200506202381,,Taxi,0,Ja, , , , , , ,,
200506222389,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200506242387,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200506262385,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200506282383,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
200506302389,,Taxi,0,Nej,Nej,Nej, , , , ,,
200507022382,,Taxi,0,Nej,Nej, , , , , ,,
200507042380,,Taxi,0,Nej, , , , , , ,,
200507062388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200507082386,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200507102382,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200507122380,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200507142388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200507172393,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200507182384,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200507202380,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200507222388,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200507242386,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200507262384,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200507282382,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200507302388,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200508022381,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200508042389,,Taxi,0,Ja,Ja,Ja, , , , ,,
200508062387,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200508082385,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200508102381,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200508122389,,Rullstolstaxi,0,Ja,Ja,Nej,Nej, , , ,,
200508142387,,Taxi,0,Ja,Ja,Nej, , , , ,,
200508162385,,Taxi,0,Ja,Ja, , , , , ,,
200508182383,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200508202389,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200508222387,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200508242385,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200508262383,,Taxi,0,Ja,Nej,Nej, , , , ,,
200508282381,,Bartaxi,0,Ja,Nej, , , , , ,,
200508302387,,Taxi,0,Ja, , , , , , ,,
200509022380,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200509042388,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200509062386,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200509082384,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
200509102380,,Taxi,0,Nej,Nej,Nej, , , , ,,
200509122388,,Taxi,0,Nej,Nej, , , , , ,,
200509142386,,Taxi,0,Nej, , , , , , ,,
200509162384,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200509182382,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200509202388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200509222386,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200509242384,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200509252391,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200510082381,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200510172398,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200511072399,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200511242380,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200511262388,,Bartaxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200511282386,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200511302382,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200512022385,,Bartaxi,0,Ja,Ja,Ja,Nej, , , ,,
200512032392,,Taxi,0,Ja,Ja,Ja, , , , ,,
200512042383,,Rullstolstaxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200512062381,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200512082389,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200512102385,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200512122383,,Taxi,0,Ja,Ja,Nej, , , , ,,
200512142381,,Taxi,0,Ja,Ja, , , , , ,,
200512162389,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200512182387,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200512202383,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200512222381,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200512242389,,Taxi,0,Ja,Nej,Nej, , , , ,,
200512262387,,Bartaxi,0,Ja,Nej, , , , , ,,
200512282385,,Taxi,0,Ja, , , , , , ,,
200512302381,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200601212384,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200601232382,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200601242381,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
200601282395,,Taxi,0,Nej,Nej,Nej, , , , ,,
200602012387,,Taxi,0,Nej,Nej, , , , , ,,
200603232380,,Taxi,0,Nej, , , , , , ,,
200604252387,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200604292383,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200605162395,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200605282383,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200605312396,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200606032399,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200607102399,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200609132394,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200609242383,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200610152381,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200610182388,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200611202383,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200612012393,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200612022384,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200612102392,,Taxi,0,Ja,Ja,Ja, , , , ,,
200612192393,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200612212399,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200612312389,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200612312397,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200701012387,,Taxi,0,Ja,Ja,Nej, , , , ,,
200701022394,,Taxi,0,Ja,Ja, , , , , ,,
200701032385,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200701032393,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200701042392,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200701052383,,Bartaxi,0,Ja,Nej,Nej,Nej, , , ,,
200701062382,,Taxi,0,Ja,Nej,Nej, , , , ,,
200701062390,,Taxi,0,Ja,Nej, , , , , ,,
200701092389,,Rullstolstaxi,0,Ja, , , , , , ,,
200701092397,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200701112385,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200701112393,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200701142382,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
200701142390,,Taxi,0,Nej,Nej,Nej, , , , ,,
200701162380,,Taxi,0,Nej,Nej, , , , , ,,
200701162398,,Taxi,0,Nej, , , , , , ,,
200701172389,,Bartaxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200701172397,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200701182388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200701182396,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200701192395,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200701202384,,Bartaxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200701202392,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200701212391,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200701222382,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200701222390,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200701232381,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200701232399,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200701242380,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200701242398,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200701252389,,Taxi,0,Ja,Ja,Ja, , , , ,,
200701252397,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200701262388,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200701262396,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200701272395,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200701282386,,Taxi,0,Ja,Ja,Nej, , , , ,,
200701282394,,Taxi,0,Ja,Ja, , , , , ,,
200701292393,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200701302390,,Bartaxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200701312381,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200701312399,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200702012394,,Taxi,0,Ja,Nej,Nej, , , , ,,
200702022393,,Taxi,0,Ja,Nej, , , , , ,,
200702032392,,Taxi,0,Ja, , , , , , ,,
200702042383,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200702042391,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200702052390,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200702062399,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
200702072398,,Taxi,0,Nej,Nej,Nej, , , , ,,
200702082389,,Taxi,0,Nej,Nej, , , , , ,,
200702082397,,Taxi,0,Nej, , , , , , ,,
200702102385,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200702102393,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200702122383,,Bartaxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200702122391,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200702132382,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200702132390,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200702142381,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200702142399,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200702152380,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200702152398,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200702162397,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200702172396,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200702182395,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200702192386,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200702192394,,Taxi,0,Ja,Ja,Ja, , , , ,,
200702202383,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200702202391,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200702212382,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
200702212390,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
200702222381,,Taxi,0,Ja,Ja,Nej, , , , ,,
200702222399,,Taxi,0,Ja,Ja, , , , , ,,
200702232380,,Rullstolstaxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
200702232398,,Rullstolstaxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
200702242397,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
200702252388,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
200702252396,,Taxi,0,Ja,Nej,Nej, , , , ,,
200702262395,,Taxi,0,Ja,Nej, , , , , ,,
200702272394,,Rullstolstaxi,0,Ja, , , , , , ,,
200702282385,,Rullstolstaxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
200702282393,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
200703012385,,Bartaxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
200703012393,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
200703022384,,Bartaxi,0,Nej,Nej,Nej, , , , ,,
200703022392,,Taxi,0,Nej,Nej, , , , , ,,
200703032383,,Taxi,0,Nej, , , , , , ,,
200703032391,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
200703042382,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
200703042390,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
200703052381,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
200703052399,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
200703062380,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
200703062398,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
200703072389,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
200703072397,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
200703082396,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
200703092387,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
200703092395,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
200703102392,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
200703122382,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
200703122390,,Taxi,0,Ja,Ja,Ja, , , , ,,
200703132381,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
200703132399,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
200703142380,,Rullstolstaxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
