Pnr,PnrTyp,Tilltalskod,Fnamn,Mnamn,Enamn,Lan,Kommun,Fors,FbUtdelAdr2,FbPostnr,FbPostort,AvrOrsak,AviNamn,FbAviUtdelAdr,FbAviPostnr,FbAviPostort,Kon,SekrMark
200508202389,P,10,Josefin, ,Lucioperca,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Lucioperca, Josefin",Månskensvägen 38,14646,Tullinge     ,K,N
200508222387,P,10,Emelie, ,Knaggrocka Raja,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Knaggrocka Raja, Emelie",Liedbergsgatan 3B,35230,Växjö        ,K,N
200508242385,P,10,Anneli, ,Kitt,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Kitt, Anneli",Dalgatan 42,64632,Gnesta       ,K,N
200508262383,P,10,Malin, ,Tungevar Arnoglossus,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Tungevar Arnoglossus, Malin",Mjölnarstigen 11,15021,Mölnbo       ,K,N
200508282381,P,10,Julia, ,Karpartade,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Karpartade, Julia",Thunbergsvägen 14,75238,Uppsala      ,K,N
200508302387,P,10,Viola, ,Strigocuscus,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Strigocuscus, Viola",Odins väg 1C,14933,Nynäshamn    ,K,N
200509022380,P,10,Anette, ,Idus,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Idus, Anette",Arvesgärde 10,41744,Göteborg     ,K,N
200509042388,P,10,Ulrika, ,Id Leuciscus,20,62,99,Stenvägen 4,79237,Mora,  ,"Id Leuciscus, Ulrika",Stenvägen 4,79237,Mora         ,K,N
200509062386,P,10,Josefin, ,Hälleflundra Hippoglossus,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Hälleflundra Hippoglossus, Josefin",Arvesgärde 10,41744,Göteborg     ,K,N
200509082384,P,10,Linda, ,Galeus,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Galeus, Linda",Vendevägen 5F,18269,Djursholm    ,K,N
200509102380,P,10,Elsa, ,Håkäring Somniosus,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Håkäring Somniosus, Elsa",Dalgatan 42,64632,Gnesta       ,K,N
200509122388,P,10,Louise, ,Myxiniformes,1,82,99,Bergstigen 117,13833,Älta,  ,"Myxiniformes, Louise",Bergstigen 117/Bergek,13833,Älta         ,K,N
200509142386,P,10,Hanna, ,Plattfiskar,1,28,99,Westerdahlsvägen 39,14461,Rönninge,  ,"Plattfiskar, Hanna",Westerdahlsvägen 39,14461,Rönninge     ,K,N
200509162384,P,10,Anita, ,Atlantlax Salmo,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Atlantlax Salmo, Anita",Bivägen 12A/Quercus,12558,Älvsjö       ,K,N
200509182382,P,10,Monica, ,Nissögefiskar Cobitidae,1,27,99,Forvägen 17,14551,Norsborg,  ,"Nissögefiskar Cobitidae, Monica",Forvägen 17,14551,Norsborg     ,K,N
200509202388,P,10,Susanne, ,Poutassou,1,80,99,Hövdingagatan 13,12652,Hägersten,  ,"Poutassou, Susanne",Hövdingagatan 13/Sälg,12652,Hägersten    ,K,N
200509222386,P,10,Cecilia, ,Saccostomus,1,39,99,Finnstastigen 88,19735,Bro,  ,"Saccostomus, Cecilia",Finnstastigen 88,19735,Bro          ,K,N
200509242384,P,10,Viktoria, ,Argusianus,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Argusianus, Viktoria",Dalagatan 35B/Carpinus,11323,Stockholm    ,K,N
200509252391,P,10,Martin, ,Kindpansrade,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Kindpansrade, Martin",Mörtstigen 30,15139,Södertälje   ,M,N
200510082381,P,10,Lisa, ,Kolja Melanogrammus,1,81,99,Metarvägen 3,15335,Järna,  ,"Kolja Melanogrammus, Lisa",Metarvägen 3,15335,Järna        ,K,N
200510172398,P,10,Bertil, ,Pigghaj Squalus,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Pigghaj Squalus, Bertil",Berguddsvägen 4,18253,Danderyd     ,M,N
200511072399,P,10,Arne, ,Pigghajar,1,80,99,Sjösabrinken 10,12455,Bandhagen,  ,"Pigghajar, Arne",Sjösabrinken 10,12455,Bandhagen    ,M,N
200511242380,P,10,Mona, ,Mixtus,1,36,99,Furunäs 30,13770,Dalarö,  ,"Mixtus, Mona",Furunäs 30,13770,Dalarö       ,K,N
200511262388,P,10,Lisbeth, ,Limanda,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Limanda, Lisbeth",Bergstigen 12,18278,Stocksund    ,K,N
200511282386,P,10,Maja, ,Siluridae,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Siluridae, Maja",Ölmevägen 15,12332,Farsta       ,K,N
200511302382,P,10,Älva, ,Esociformes,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Esociformes, Älva",Barrstigen 7/Ask,13936,Värmdö       ,K,N
200512022385,P,10,Eva, ,Procapra,1,26,99,Terapivägen 16D,14156,Huddinge,  ,"Procapra, Eva",Terapivägen 16D,14156,Huddinge     ,K,N
200512032392,P,10,Martin, ,Nissöga Cobitis,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Nissöga Cobitis, Martin",Högmovägen 20,15186,Södertälje   ,M,N
200512042383,P,10,Linnéa, ,Hajar,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Hajar, Linnéa",Kristallvägen 49F,12678,Hägersten    ,K,N
200512062381,P,10,Karin, ,Sandsik Coregonus,1,82,99,Bergdalsvägen 29,13241,Saltsjö-boo,  ,"Sandsik Coregonus, Karin",Bergdalsvägen 29,13241,Saltsjö-boo  ,K,N
200512082389,P,10,Ingrid, ,Hemitragus,1,40,99,Eldarevägen 13,15531,Nykvarn,  ,"Hemitragus, Ingrid",Eldarevägen 13/Fraxinus,15531,Nykvarn      ,K,N
200512102385,P,10,Johanna, ,Grönling Barbatula,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Grönling Barbatula, Johanna",Liedbergsgatan 3B,35230,Växjö        ,K,N
200512122383,P,10,Inger, ,Grönlingsfiskar Balitoridae,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Grönlingsfiskar Balitoridae, Inger",Villagatan 2C,93162,Skellefteå   ,K,N
200512142381,P,10,Viktoria, ,Guldlax Argentina,20,62,99,Stenvägen 4,79237,Mora,  ,"Guldlax Argentina, Viktoria",Stenvägen 4,79237,Mora         ,K,N
200512162389,P,10,Marianne, ,Rupicapra,1,82,99,Sturevägen,13338,Saltsjöbaden,  ,"Rupicapra, Marianne",Sturevägen/Carpinus,13338,Saltsjöbaden ,K,N
200512182387,P,10,Yvonne, ,Bergtunga Microstomus,1,36,99,Allévägen 9A,13756,Tungelsta,  ,"Bergtunga Microstomus, Yvonne",Allévägen 9A,13756,Tungelsta    ,K,N
200512202383,P,10,Kerstin, ,Groplöja Leucaspius,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Groplöja Leucaspius, Kerstin",Thunbergsvägen 14,75238,Uppsala      ,K,N
200512222381,P,10,Sara, ,Fiskar Cypriniformes,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Fiskar Cypriniformes, Sara",Rissneleden 41/Fraxinus,17444,Sundbyberg   ,K,N
200512242389,P,10,Helen, ,Havsnål Nerophis,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Havsnål Nerophis, Helen",Dalgatan 42,64632,Gnesta       ,K,N
200512262387,P,10,Katarina, ,Tonfisk Thunnus,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Tonfisk Thunnus, Katarina",Visättravägen 49,14150,Huddinge     ,K,N
200512282385,P,10,Ingegerd, ,Hornsimpa Triglopsis,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Hornsimpa Triglopsis, Ingegerd",Thunbergsvägen 14,75238,Uppsala      ,K,N
200512302381,P,10,Johanna, ,Kantnålsfiskar,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Kantnålsfiskar, Johanna",Högmovägen 20,15186,Södertälje   ,K,N
200601212384,P,10,Astrid, ,Platessa,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Platessa, Astrid",Högmovägen 20,15186,Södertälje   ,K,N
200601232382,P,10,Malin, ,Hundhajar,20,62,99,Stenvägen 4,79237,Mora,  ,"Hundhajar, Malin",Stenvägen 4,79237,Mora         ,K,N
200601242381,P,10,Elvira, ,Regnbågsöring Oncorhynchus,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Regnbågsöring Oncorhynchus, Elvira",Västra Hornsgatan 3,27432,Skurup       ,K,N
200601282395,P,10,Lukas, ,Björkna Abramis,1,39,99,Finnstastigen 88,19735,Bro,  ,"Björkna Abramis, Lukas",Finnstastigen 88,19735,Bro          ,M,N
200602012387,P,10,Annika, ,Håbrand Lamna,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Håbrand Lamna, Annika",Thunbergsvägen 14,75238,Uppsala      ,K,N
200603232380,P,10,Alice, ,Moschiola,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Moschiola, Alice",Mörtstigen 30/Tysklönn,15139,Södertälje   ,K,N
200604252387,P,10,Malin, ,Triakidae,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Triakidae, Malin",Landgången 5,14935,Nynäshamn    ,K,N
200604292383,P,10,Julia, ,Melops,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Melops, Julia",Berguddsvägen 4,18253,Danderyd     ,K,N
200605162395,P,10,Tim, ,Ål Anguilla,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Ål Anguilla, Tim",Tideliusgatan 27,11869,Stockholm    ,M,N
200605282383,P,10,Sanna, ,Brax Abramis,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Brax Abramis, Sanna",Västra Hornsgatan 3,27432,Skurup       ,K,N
200605312396,P,10,John, ,Nissögefiskar Cobitidae,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Nissögefiskar Cobitidae, John",Bivägen 12A,12558,Älvsjö       ,M,N
200606032399,P,10,Mattias, ,Nors Osmerus,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Nors Osmerus, Mattias",Bivägen 12A/Alnus,12558,Älvsjö       ,M,N
200607102399,P,10,Hamilio, ,Nors Osmerus,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Nors Osmerus, Hamilio",Bivägen 12A,12558,Älvsjö       ,M,N
200609132394,P,10,Uyio, ,Macropus,1,80,99,Sollidenbacken,11521,Stockholm,  ,"Macropus, Uyio",Sollidenbacken,11521,Stockholm    ,M,N
200609242383,P,10,Åsa, ,Dalatiidae,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Dalatiidae, Åsa",Edövägen 16B,13230,Saltsjö-boo  ,K,N
200610152381,P,10,Barbro, ,Röding Salvelinus,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Röding Salvelinus, Barbro",Månskensvägen 38/Prunus,14646,Tullinge     ,K,N
200610182388,P,10,Mia, ,Gäddor,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Gäddor, Mia",Laxgatan 8,13343,Saltsjöbaden ,K,N
200611202383,P,10,Hama, ,Nissöga Cobitis,1,80,99,Sjösabrinken 10,12455,Bandhagen,  ,"Nissöga Cobitis, Hama",Sjösabrinken 10,12455,Bandhagen    ,K,N
200612012393,P,10,Mikael, ,Cetorhinidae,20,62,99,Stenvägen 4,79237,Mora,  ,"Cetorhinidae, Mikael",Stenvägen 4,79237,Mora         ,M,N
200612022384,P,10,Caroline, ,Micromys,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Micromys, Caroline",Landgången 5/Ulmus,14935,Nynäshamn    ,K,N
200612102392,P,10,Mats, ,Norsfiskar,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Norsfiskar, Mats",Herrgårdsstigen 4/Bergek,18162,Lidingö      ,M,N
200612192393,P,10,Tomas, ,Frösnäppor,1,39,99,Finnstastigen 88,19735,Bro,  ,"Frösnäppor, Tomas",Finnstastigen 88/Al,19735,Bro          ,M,N
200612212399,P,10,Carlo, ,Sardin Sardina,1,36,99,Furunäs 30,13770,Dalarö,  ,"Sardin Sardina, Carlo",Furunäs 30/Ek,13770,Dalarö       ,M,N
200612312389,P,10,Anneli, ,Lucius,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Lucius, Anneli",Vendevägen 5F,18269,Djursholm    ,K,N
200612312397,P,10,Henrik, ,Noter  ,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Noter  , Henrik",Mörtstigen 30,15139,Södertälje   ,M,N
200701012387,P,10,Emelie, ,Scombrus,1,80,99,Hövdingagatan 13,12652,Hägersten,  ,"Scombrus, Emelie",Hövdingagatan 13/Prunus,12652,Hägersten    ,K,N
200701022394,P,10,Leif, ,Ophidion,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Ophidion, Leif",Berguddsvägen 4,18253,Danderyd     ,M,N
200701032385,P,10,Kristin, ,Ratufa,1,23,99,Ripvägen 12,17564,Järfälla,  ,"Ratufa, Kristin",Ripvägen 12/Quercus,17564,Järfälla     ,K,N
200701032393,P,10,Ulf, ,Osmeridae,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Osmeridae, Ulf",Laxgatan 8,13343,Saltsjöbaden ,M,N
200701042392,P,10,Mohamed, ,Osmeriformes,1,91,99,Valstavägen 42,19550,Märsta,  ,"Osmeriformes, Mohamed",Valstavägen 42,19550,Märsta       ,M,N
200701052383,P,10,Ingrid, ,Galeus,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Galeus, Ingrid",August Malmsgatan 17B,98136,Kiruna       ,K,N
200701062382,P,10,Karolina, ,Skärsnultra Symphodus,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Skärsnultra Symphodus, Karolina",Bivägen 12A/Populus,12558,Älvsjö       ,K,N
200701062390,P,10,Johan, ,Chondrichthyes,20,62,99,Stenvägen 4,79237,Mora,  ,"Chondrichthyes, Johan",Stenvägen 4,79237,Mora         ,M,N
200701092389,P,10,Marianne, ,Glasvar Lepidorhombus,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Glasvar Lepidorhombus, Marianne",August Malmsgatan 17B,98136,Kiruna       ,K,N
200701092397,P,10,Björn, ,Petromyzontiformes,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Petromyzontiformes, Björn",Månskensvägen 38/Ulmus,14646,Tullinge     ,M,N
200701112385,P,10,Lisa, ,Krumnosig,1,40,99,Eldarevägen 13,15531,Nykvarn,  ,"Krumnosig, Lisa",Eldarevägen 13,15531,Nykvarn      ,K,N
200701112393,P,10,Nils, ,Clupeidae,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Clupeidae, Nils",Ljunggatan 13,41321,Göteborg     ,M,N
200701142382,P,10,Amanda, ,Dipodomys,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Dipodomys, Amanda",Barrstigen 7,13936,Värmdö       ,K,N
200701142390,P,10,Robert, ,Pigghajartade,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Pigghajartade, Robert",Laxgatan 8/Tysklönn,13343,Saltsjöbaden ,M,N
200701162380,P,10,Camilla, ,Getgaseller,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Getgaseller, Camilla",Berguddsvägen 4,18253,Danderyd     ,K,N
200701162398,P,10,Christian, ,Piggvar Psetta,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Piggvar Psetta, Christian",Mjölnarstigen 11,15021,Mölnbo       ,M,N
200701172389,P,10,Sara, ,Gråhajartade,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Gråhajartade, Sara",Ringvägen 21A,83137,Östersund    ,K,N
200701172397,P,10,Marcus, ,Pilchardus,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Pilchardus, Marcus",Södra Jordbrovägen 33,13654,Haninge      ,M,N
200701182388,P,10,Madeleine, ,Platessa,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Platessa, Madeleine",Kristallvägen 49F,12678,Hägersten    ,K,N
200701182396,P,10,Gustav, ,Cottidae,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Cottidae, Gustav",Thunbergsvägen 14,75238,Uppsala      ,M,N
200701192395,P,10,David, ,Pirål Myxine,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Pirål Myxine, David",Kinnaredsgränd 9/Betula,12572,Älvsjö       ,M,N
200701202384,P,10,Lovisa, ,Ophidion,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Ophidion, Lovisa",Soltorpsvägen 8/Robinia,14732,Tumba        ,K,N
200701202392,P,10,Hans, ,Cyclopteridae,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Cyclopteridae, Hans",Västra Hornsgatan 3,27432,Skurup       ,M,N
200701212391,P,10,Jan, ,Clupeiformes,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Clupeiformes, Jan",August Malmsgatan 17B,98136,Kiruna       ,M,N
200701222382,P,10,Emma, ,Gråsej-Pollachius,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Gråsej-Pollachius, Emma",Liedbergsgatan 3B,35230,Växjö        ,K,N
200701222390,P,10,Peter, ,Cyclostomata  ,20,62,99,Stenvägen 4,79237,Mora,  ,"Cyclostomata  , Peter",Stenvägen 4,79237,Mora         ,M,N
200701232381,P,10,Katarina, ,Grässnultra Centrolabrus,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Grässnultra Centrolabrus, Katarina",Ölandsresan 51,75755,Uppsala      ,K,N
200701232399,P,10,Lennart, ,Cynoglossus,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Cynoglossus, Lennart",Liedbergsgatan 3B,35230,Växjö        ,M,N
200701242380,P,10,Erika, ,Frösnäppor,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Frösnäppor, Erika",Högmovägen 20,15186,Södertälje   ,K,N
200701242398,P,10,Ingemar, ,Pirålar,1,82,99,Bergstigen 117,13833,Älta,  ,"Pirålar, Ingemar",Bergstigen 117/Ask,13833,Älta         ,M,N
200701252389,P,10,Agneta, ,Guldmöss,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Guldmöss, Agneta",Dalagatan 35B,11323,Stockholm    ,K,N
200701252397,P,10,Jan Alexander Timo, ,Spilocuscus,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Spilocuscus, Jan Alexander Timo",BRUKSBACKEN 13,17892,Adelsö       ,M,N
200701262388,P,30,Josefin Alexandra Sara, ,Lupus,1,27,99,Vreta backe 24,14744,Tumba,  ,"Lupus, Josefin Alexandra Sara",Vreta backe 24,14744,Tumba        ,K,N
200701262396,P,10,Niklas, ,Pirålar,1,80,99,Rindögatan 21,11558,Stockholm,  ,"Pirålar, Niklas",Rindögatan 21,11558,Stockholm    ,M,N
200701272395,P,10,Viktor, ,Pirålar,1,83,99,Lekplatsvägen 1,17271,Sundbyberg,  ,"Pirålar, Viktor",Lekplatsvägen 1/Lundalm,17271,Sundbyberg   ,M,N
200701282386,P,10,Britt, ,Bomullsråttor,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Bomullsråttor, Britt",Laxgatan 8,13343,Saltsjöbaden ,K,N
200701282394,P,10,Patrik, ,Platessa,1,86,99,Olvontunet 7,18148,Lidingö,  ,"Platessa, Patrik",Olvontunet 7,18148,Lidingö      ,M,N
200701292393,P,10,Emil, ,Piscatorius,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Piscatorius, Emil",S JordbroV 33/Populus,13654,Haninge      ,M,N
200701302390,P,10,Gunnar, ,Dalatiidae,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Dalatiidae, Gunnar",Bruksvägen 6A,64751,Åkers Styckeb,M,N
200701312381,P,10,Charlotte, ,Sciurus,1,36,99,Allévägen 9A,13756,Tungelsta,  ,"Sciurus, Charlotte",Allévägen 9A,13756,Tungelsta    ,K,N
200701312399,P,10,Håkan, ,Plattfiskar,1,80,99,Sollidenbacken,11521,Stockholm,  ,"Plattfiskar, Håkan",Sollidenbacken,11521,Stockholm    ,M,N
200702012394,P,10,Kjell, ,Platessoides,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Platessoides, Kjell",Tideliusgatan 27,11869,Stockholm    ,M,N
200702022393,P,10,Sven, ,Delineatus,8,40,99,Förrådsvägen 7,38631,Färjestaden,  ,"Delineatus, Sven",Förrådsvägen 7,38631,Färjestaden  ,M,N
200702032392,P,10,Fredrik, ,Draco,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Draco, Fredrik",August Malmsgatan 17B,98136,Kiruna       ,M,N
200702042383,P,10,Monica, ,Gäddor,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Gäddor, Monica",Ringvägen 21A,83137,Östersund    ,K,N
200702042391,P,10,Rickard, ,Pleuronectidae,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Pleuronectidae, Rickard",Dalagatan 35B/Popplar,11323,Stockholm    ,M,N
200702052390,P,10,Bengt, ,Elritsa Phoxinus,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Elritsa Phoxinus, Bengt",Villagatan 2C,93162,Skellefteå   ,M,N
200702062399,P,10,Thomas, ,Egentliga,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Egentliga, Thomas",Västra Hornsgatan 3,27432,Skurup       ,M,N
200702072398,P,10,Daniel, ,Eperlanus,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Eperlanus, Daniel",Ringvägen 21A,83137,Östersund    ,M,N
200702082389,P,10,Maja, ,Sillfiskar,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Sillfiskar, Maja",Tideliusgatan 27,11869,Stockholm    ,K,N
200702082397,P,10,Stig, ,Pollachius,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Pollachius, Stig",Soltorpsvägen 8,14732,Tumba        ,M,N
200702102385,P,10,Jenny, ,Hajar,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Hajar, Jenny",Ringvägen 21A,83137,Östersund    ,K,N
200702102393,P,10,Bo, ,Esocidae,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Esocidae, Bo",Ljunggatan 13,41321,Göteborg     ,M,N
200702122383,P,10,Rebecca, ,Cheirogaleus,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Cheirogaleus, Rebecca",Landgången 5,14935,Nynäshamn    ,K,N
200702122391,P,10,Wilhelm, ,Rajidae,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Rajidae, Wilhelm",Ölmevägen 15/Prunus,12332,Farsta       ,M,N
200702132382,P,10,Frida, ,Galeus,1,80,99,Svartågatan 36,12845,Bagarmossen,  ,"Galeus, Frida",Svartågatan 36,12845,Bagarmossen  ,K,N
200702132390,P,10,William, ,Rajiformes,1,82,99,Bergdalsvägen 29,13241,Saltsjö-boo,  ,"Rajiformes, William",Bergdalsvägen 29,13241,Saltsjö-boo  ,M,N
200702142381,P,10,Alexandra, ,Känguruspringmöss,1,80,99,Rindögatan 21,11558,Stockholm,  ,"Känguruspringmöss, Alexandra",Rindögatan 21,11558,Stockholm    ,K,N
200702142399,P,10,Tommy, ,Referenser  ,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Referenser  , Tommy",Bivägen 12A/Bok,12558,Älvsjö       ,M,N
200702152380,P,10,Siv, ,Håbrandsartade,1,86,99,Korsfararvägen 46,18140,Lidingö,  ,"Håbrandsartade, Siv",Korsfararvägen 46,18140,Lidingö      ,K,N
200702152398,P,10,Christoffer, ,Pleuronectiformes,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Pleuronectiformes, Christoffer",Rissneleden 41,17444,Sundbyberg   ,M,N
200702162397,P,10,Sixten, ,Marulk Lophius,1,80,99,Liljeholmsvägen 30,11761,Stockholm,  ,"Marulk Lophius, Sixten",Liljeholmsvägen 30,11761,Stockholm    ,M,N
200702172396,P,10,Rolf, ,Poutassou,1,91,99,Valstavägen 42,19550,Märsta,  ,"Poutassou, Rolf",Valstavägen 42,19550,Märsta       ,M,N
200702182395,P,10,Joakim, ,Quadricornis,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Quadricornis, Joakim",BRUKSBACKEN 13,17892,Adelsö       ,M,N
200702192386,P,10,Ellinor, ,Mykiss,1,36,99,Allévägen 9A,13756,Tungelsta,  ,"Mykiss, Ellinor",Allévägen 9A,13756,Tungelsta    ,K,N
200702192394,P,10,Roland, ,Rhombus,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Rhombus, Roland",BRUKSBACKEN 13,17892,Adelsö       ,M,N
200702202383,P,10,Anita, ,Hajar,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Hajar, Anita",Ringvägen 21A,83137,Östersund    ,K,N
200702202391,P,10,Oskar, ,Exoletus,20,62,99,Stenvägen 4,79237,Mora,  ,"Exoletus, Oskar",Stenvägen 4,79237,Mora         ,M,N
200702212382,P,10,Berit, ,Sprattus,1,36,99,Furunäs 30,13770,Dalarö,  ,"Sprattus, Berit",Furunäs 30,13770,Dalarö       ,K,N
200702212390,P,10,Göran, ,Fallax,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Fallax, Göran",Ljunggatan 13,41321,Göteborg     ,M,N
200702222381,P,10,Hanna, ,Hajar,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Hajar, Hanna",Bruksvägen 6A,64751,Åkers Styckeb,K,N
200702222399,P,10,Åke, ,Faren Abramis,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Faren Abramis, Åke",Villagatan 2C,93162,Skellefteå   ,M,N
200702232380,P,10,Irene, ,Hajar,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Hajar, Irene",Bruksvägen 6A,64751,Åkers Styckeb,K,N
200702232398,P,10,Alexander, ,Esociformes,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Esociformes, Alexander",Liedbergsgatan 3B,35230,Växjö        ,M,N
200702242397,P,10,Filip, ,Regnbågsöring Oncorhynchus,1,91,99,Olofsgatan 13,19330,Sigtuna,  ,"Regnbågsöring Oncorhynchus, Filip",Olofsgatan 13,19330,Sigtuna      ,M,N
200702252388,P,10,Carina, ,Harr Thymallus,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Harr Thymallus, Carina",Ringvägen 21A,83137,Östersund    ,K,N
200702252396,P,10,Simon, ,Ruda Carassius,1,27,99,Forvägen 17,14551,Norsborg,  ,"Ruda Carassius, Simon",Forvägen 17,14551,Norsborg     ,M,N
200702262395,P,10,Claes, ,Rostellatus,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Rostellatus, Claes",Bergstigen 12,18278,Stocksund    ,M,N
200702272394,P,10,Sebastian, ,Rundmunnar,1,80,99,Sergelgatan 12,11157,Stockholm,  ,"Rundmunnar, Sebastian",Sergelgatan 12/Falsk Acacia,11157,Stockholm    ,M,N
200702282385,P,10,Jessica, ,Guldlax Argentina,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Guldlax Argentina, Jessica",Soltorpsvägen 8,14732,Tumba        ,K,N
200702282393,P,10,Roger, ,Rutilus,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Rutilus, Roger",Mjölnarstigen 11,15021,Mölnbo       ,M,N
200703012385,P,10,Emilia, ,Siluridae,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Siluridae, Emilia",Visättravägen 49,14150,Huddinge     ,K,N
